version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,time_diff,payload,std_dev_payload,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,68,DF,0,64,6,0,1592204125.505320,52590,1885,8,0,PA,502,0,3,0,1.002220,1,2.7305786886684684,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,50.083577,50.083577,0.996065,1.005265,0.0012870556686817064,4182.0,82.0,82.0,0.0,51.0,816.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204126.507002,52590,1885,8,0,PA,502,0,3,0,1.001682,7,2.7554310007692084,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,51.085259,51.085259,0.996065,1.005265,0.0012741209494100197,4264.0,82.0,82.0,0.0,52.0,832.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204127.508892,52590,1885,8,0,PA,502,0,3,0,1.001890,1,2.7462182588253485,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,52.087149,52.087149,0.996065,1.005265,0.0012619307400506441,4346.0,82.0,82.0,0.0,53.0,848.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204128.510079,52590,1885,8,0,PA,502,0,3,0,1.001187,2,2.7688968815808948,0.0,0.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,53.088336,53.088336,0.996065,1.005265,0.001251541224886624,4428.0,82.0,82.0,0.0,54.0,864.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204129.506815,52590,1885,8,0,PA,502,0,3,0,0.996736,8,2.7673527724225058,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,54.085072,54.085072,0.996065,1.005265,0.0014096181139279908,4510.0,82.0,82.0,0.0,55.0,880.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204130.513970,52590,1885,8,0,PA,502,0,3,0,1.007155,6,2.7783332777888865,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,55.092227,55.092227,0.996065,1.007155,0.0015862724232216232,4592.0,82.0,82.0,0.0,56.0,896.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204131.515683,52590,1885,8,0,PA,502,0,3,0,1.001713,2,2.7582483362267296,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,56.09394,56.09394,0.996065,1.007155,0.0015717930351845137,4674.0,82.0,82.0,0.0,57.0,912.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204132.518531,52590,1885,8,0,PA,502,0,3,0,1.002848,4,2.7575846241201143,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,57.096788,57.096788,0.996065,1.007155,0.0015653922827032422,4756.0,82.0,82.0,0.0,58.0,928.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204133.519148,52590,1885,8,0,PA,502,0,3,0,1.000617,1,2.734817064582438,0.0,0.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,58.097405,58.097405,0.996065,1.007155,0.0015580794288657326,4838.0,82.0,82.0,0.0,59.0,944.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204134.520736,52590,1885,8,0,PA,502,0,3,0,1.001588,3,2.7532274866674675,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,59.098993,59.098993,0.996065,1.007155,0.00154463514064291,4920.0,82.0,82.0,0.0,60.0,960.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204135.520990,52590,1885,8,0,PA,502,0,3,0,1.000254,7,2.737799710814412,0.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,60.099247,60.099247,0.996065,1.007155,0.0015424810532766728,5002.0,82.0,82.0,0.0,61.0,976.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204136.524251,52590,1885,8,0,PA,502,0,3,0,1.003261,5,2.7323168841764227,0.0,0.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,61.102508,61.102508,0.996065,1.007155,0.001543347903895624,5084.0,82.0,82.0,0.0,62.0,992.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204137.525664,52590,1885,8,0,PA,502,0,3,0,1.001413,0,2.710228269892795,0.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,62.103921,62.103921,0.996065,1.007155,0.0015310220827692274,5166.0,82.0,82.0,0.0,63.0,1008.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204138.528998,52590,1885,8,0,PA,502,0,3,0,1.003334,9,2.751075846692705,0.0,0.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,63.107255,63.107255,0.996065,1.007155,0.0015329215288860934,5248.0,82.0,82.0,0.0,64.0,1024.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204139.529478,52590,1885,8,0,PA,502,0,3,0,1.000480,8,2.7848888570429766,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,64.107735,64.107735,0.996065,1.007155,0.0015283649357192514,5330.0,82.0,82.0,0.0,65.0,1040.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204140.530853,52590,1885,8,0,PA,502,0,3,0,1.001375,8,2.7943861132635197,0.0,0.0,0.0,0.0,66.0,0.0,0.0,66.0,0.0,0.0,65.10911,65.10911,0.996065,1.007155,0.0015168598494536716,5412.0,82.0,82.0,0.0,66.0,1056.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204141.532845,52590,1885,8,0,PA,502,0,3,0,1.001992,3,2.8026192313999805,0.0,0.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,66.111102,66.111102,0.996065,1.007155,0.0015056407032465373,5494.0,82.0,82.0,0.0,67.0,1072.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204142.534280,52590,1885,8,0,PA,502,0,3,0,1.001435,2,2.789401757926922,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,67.112537,67.112537,0.996065,1.007155,0.0014944988473107957,5576.0,82.0,82.0,0.0,68.0,1088.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204143.535658,52590,1885,8,0,PA,502,0,3,0,1.001378,9,2.7879702117377603,0.0,0.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,68.113915,68.113915,0.996065,1.007155,0.00148375495669268,5658.0,82.0,82.0,0.0,69.0,1104.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204144.536431,52590,1885,8,0,PA,502,0,3,0,1.000773,6,2.816013280481424,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,69.114688,69.114688,0.996065,1.007155,0.0014768041436450288,5740.0,82.0,82.0,0.0,70.0,1120.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204145.538027,52590,1885,8,0,PA,502,0,3,0,1.001596,5,2.7996159006810832,0.0,0.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,70.116284,70.116284,0.996065,1.007155,0.0014660849234947309,5822.0,82.0,82.0,0.0,71.0,1136.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204146.539631,52590,1885,8,0,PA,502,0,3,0,1.001604,0,2.779700468373805,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,71.117888,71.117888,0.996065,1.007155,0.001455591048130064,5904.0,82.0,82.0,0.0,72.0,1152.0,16.0,16.0,0.0,0.0
4,5,0,68,DF,0,64,6,0,1592204147.541193,52590,1885,8,0,PA,502,0,3,0,1.001562,5,2.816408407562873,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,72.11945,72.11945,0.996065,1.007155,0.0014453505737044103,5986.0,82.0,82.0,0.0,73.0,1168.0,16.0,16.0,0.0,0.0
